ERZ808035.234,0,28015,UniRef50_B0MFZ8,25344,26226	ERZ808035.234,0,28015,UniRef50_B0MFZ8,25344,26226
ERZ808035.234,0,28015,UniRef50_B0MFZ8,25344,26226	ERZ941029.64180,25322,110121,UniRef50_B0MFZ8,107417,108323
ERZ808035.1905,0,8410,UniRef50_A0A1H4CHH6,1490,2441	ERZ808035.1905,0,8410,UniRef50_A0A1H4CHH6,1490,2441
ERZ964602.85740,0,9026,UniRef50_A0A3P1XAZ3,7239,8163	ERZ964602.85740,0,9026,UniRef50_A0A3P1XAZ3,7239,8163
ERZ964602.85740,0,9026,UniRef50_A0A3P1XAZ3,7239,8163	ENA|UPJA01002052|UPJA01002052.1,0,11298,UniRef50_A0A3P1XAZ3,2503,3427
Ga0100388_10006822,0,9147,UniRef50_A0A3M1SNA0,5547,6525	Ga0100388_10006822,0,9147,UniRef50_A0A3M1SNA0,5547,6525
ERZ1035006.3511,0,8067,UniRef50_B0MFZ8,3131,4019	ERZ1035006.3511,0,8067,UniRef50_B0MFZ8,3131,4019
ERZ1035006.3511,0,8067,UniRef50_B0MFZ8,3131,4019	ENA|UALS01000001|UALS01000001.1,131347,165033,UniRef50_B0MFZ8,161825,162713
ERZ1035006.3511,0,8067,UniRef50_B0MFZ8,3131,4019	ENA|OZNS01000298|OZNS01000298.1,0,9338,UniRef50_B0MFZ8,2352,3240
ENA|DKUU01000002|DKUU01000002.1,0,35540,UniRef50_B0MFZ8,32795,33677	ENA|DKUU01000002|DKUU01000002.1,0,35540,UniRef50_B0MFZ8,32795,33677
Ga0119816_1000513,10136,38367,UniRef50_A7GY72,11105,12047	Ga0119816_1000513,10136,38367,UniRef50_A7GY72,11105,12047
ERZ989790.105011,0,5736,UniRef50_D2QHQ9,3271,4219	ERZ989790.105011,0,5736,UniRef50_D2QHQ9,3271,4219
ERZ926710.38912,0,15764,UniRef50_B5YBH7,12202,13144	ERZ926710.38912,0,15764,UniRef50_B5YBH7,12202,13144
Ga0307426_1000544,0,26038,UniRef50_A0A347ADR0,23547,24597	Ga0307426_1000544,0,26038,UniRef50_A0A347ADR0,23547,24597
ERZ795062.1203-NODE-1203-length-18844-cov-10.602800,0,18844,UniRef50_I7J4R5,1029,1911	ERZ795062.1203-NODE-1203-length-18844-cov-10.602800,0,18844,UniRef50_I7J4R5,1029,1911
ENA|QPDF01000021|QPDF01000021.1,0,62642,UniRef50_A0A523YTI3,44167,46624	ENA|QPDF01000021|QPDF01000021.1,0,62642,UniRef50_A0A523YTI3,44167,46624
ENA|QPDF01000021|QPDF01000021.1,0,62642,UniRef50_A0A523YTI3,44167,46624	NZ_QPDL01000005.1,0,62645,UniRef50_A0A523YTI3,44170,46627
ENA|QPDF01000021|QPDF01000021.1,0,62642,UniRef50_A0A523YTI3,44167,46624	ENA|RBOP01000122|RBOP01000122.1,0,78920,UniRef50_A0A523YTI3,60472,62929
ENA|QPDF01000021|QPDF01000021.1,0,62642,UniRef50_A0A523YTI3,44167,46624	ENA|QPDM01000002|QPDM01000002.1,0,62668,UniRef50_A0A523YTI3,44193,46650
ENA|QPDF01000021|QPDF01000021.1,0,62642,UniRef50_A0A523YTI3,44167,46624	ENA|QPEF01000006|QPEF01000006.1,1387504,1450154,UniRef50_A0A523YTI3,1403521,1405978
ENA|QPDF01000021|QPDF01000021.1,0,62642,UniRef50_A0A523YTI3,44167,46624	ENA|QPDN01000002|QPDN01000002.1,1678698,1741346,UniRef50_A0A523YTI3,1694715,1697172
ENA|QPDF01000021|QPDF01000021.1,0,62642,UniRef50_A0A523YTI3,44167,46624	ENA|QPDH01000015|QPDH01000015.1,364684,427330,UniRef50_A0A523YTI3,380701,383158
ENA|QPDF01000021|QPDF01000021.1,0,62642,UniRef50_A0A523YTI3,44167,46624	NZ_QPDG01000021.1,364684,427328,UniRef50_A0A523YTI3,380701,383158
ENA|QPDF01000021|QPDF01000021.1,0,62642,UniRef50_A0A523YTI3,44167,46624	NZ_RBVB01000085.1,73128,135752,UniRef50_A0A523YTI3,89146,91603
ENA|QPDF01000021|QPDF01000021.1,0,62642,UniRef50_A0A523YTI3,44167,46624	ENA|LJRO01000048|LJRO01000048.1,0,71289,UniRef50_A0A523YTI3,52874,55331
ENA|QPDF01000021|QPDF01000021.1,0,62642,UniRef50_A0A523YTI3,44167,46624	ENA|RBSZ01000114|RBSZ01000114.1,0,79141,UniRef50_A0A523YTI3,60666,63123
NZ_JMLW01000012.1,0,31832,UniRef50_Q02MM1,26739,27768	NZ_JMLW01000012.1,0,31832,UniRef50_Q02MM1,26739,27768
ENA|OGZZ01000570|OGZZ01000570.1,0,28812,UniRef50_A0A2A7AVZ7,4022,5093	ENA|OGZZ01000570|OGZZ01000570.1,0,28812,UniRef50_A0A2A7AVZ7,4022,5093
ENA|OGZZ01000570|OGZZ01000570.1,0,28812,UniRef50_A0A2A7AVZ7,4022,5093	ERZ925463.30662,0,23416,UniRef50_A0A2A7AVZ7,12893,13964
ENA|OGZZ01000570|OGZZ01000570.1,0,28812,UniRef50_A0A2A7AVZ7,4022,5093	ERZ916020.20688,45552,71924,UniRef50_A0A2A7AVZ7,56905,57976
ENA|OGZZ01000570|OGZZ01000570.1,0,28812,UniRef50_A0A2A7AVZ7,4022,5093	ERZ917859.53108,0,23116,UniRef50_A0A2A7AVZ7,12591,13662
ENA|OGZZ01000570|OGZZ01000570.1,0,28812,UniRef50_A0A2A7AVZ7,4022,5093	ERZ841044.1319,0,23031,UniRef50_A0A2A7AVZ7,8600,9671
ENA|OGZZ01000570|OGZZ01000570.1,0,28812,UniRef50_A0A2A7AVZ7,4022,5093	ERZ983635.2941,0,26373,UniRef50_A0A2A7AVZ7,12894,13965
ENA|OGZZ01000570|OGZZ01000570.1,0,28812,UniRef50_A0A2A7AVZ7,4022,5093	ERZ925851.16542,0,23492,UniRef50_A0A2A7AVZ7,12894,13965
ENA|OGZZ01000570|OGZZ01000570.1,0,28812,UniRef50_A0A2A7AVZ7,4022,5093	ENA|OODT01000091|OODT01000091.1,51466,138515,UniRef50_A0A2A7AVZ7,120732,121803
ENA|OGZZ01000570|OGZZ01000570.1,0,28812,UniRef50_A0A2A7AVZ7,4022,5093	ENA|UPPS01000496|UPPS01000496.1,4619,41742,UniRef50_A0A2A7AVZ7,36575,37646
ENA|OGZZ01000570|OGZZ01000570.1,0,28812,UniRef50_A0A2A7AVZ7,4022,5093	ERZ919429.30516,0,24199,UniRef50_A0A2A7AVZ7,20255,21326
ENA|OGZZ01000570|OGZZ01000570.1,0,28812,UniRef50_A0A2A7AVZ7,4022,5093	ENA|OGJK01000193|OGJK01000193.1,0,67362,UniRef50_A0A2A7AVZ7,32595,33666
ENA|OGZZ01000570|OGZZ01000570.1,0,28812,UniRef50_A0A2A7AVZ7,4022,5093	ENA|OWDR01002224|OWDR01002224.1,0,15416,UniRef50_A0A2A7AVZ7,12594,13665
ENA|OGZZ01000570|OGZZ01000570.1,0,28812,UniRef50_A0A2A7AVZ7,4022,5093	ENA|OWBW01000162|OWBW01000162.1,0,88516,UniRef50_A0A2A7AVZ7,67244,68315
ENA|OGZZ01000570|OGZZ01000570.1,0,28812,UniRef50_A0A2A7AVZ7,4022,5093	ENA|UEQP01002018|UEQP01002018.1,0,16547,UniRef50_A0A2A7AVZ7,2826,3897
